Date and Time,input_1,in_1_calculated
2020-04-13 08:02:35+02:00,8.92,79.645
2020-04-13 08:03:05+02:00,10.12,98.095
2020-04-13 08:03:35+02:00,10.12,98.095
2020-04-13 08:04:05+02:00,10.52,104.245
2020-04-13 08:04:35+02:00,10.72,107.32
2020-04-13 08:05:05+02:00,10.52,104.245
2020-04-13 08:05:35+02:00,11.52,119.62
2020-04-13 08:06:05+02:00,11.72,122.695
2020-04-13 08:06:35+02:00,12.12,128.845
2020-04-13 08:07:05+02:00,12.72,138.07
2020-04-13 08:07:35+02:00,11.72,122.695
2020-04-13 08:08:05+02:00,11.52,119.62
2020-04-13 08:08:35+02:00,11.72,122.695
2020-04-13 08:09:05+02:00,10.92,110.395
2020-04-13 08:09:35+02:00,10.92,110.395
2020-04-13 08:10:05+02:00,11.32,116.545
2020-04-13 08:10:35+02:00,11.32,116.545
2020-04-13 08:11:05+02:00,11.32,116.545
2020-04-13 08:11:35+02:00,12.32,131.92
2020-04-13 08:12:05+02:00,13.12,144.22
2020-04-13 08:12:35+02:00,13.92,156.52
2020-04-13 08:13:05+02:00,14.12,159.595
2020-04-13 08:13:35+02:00,14.12,159.595
2020-04-13 08:14:06+02:00,13.32,147.295
2020-04-13 08:14:36+02:00,13.32,147.295
2020-04-13 08:15:06+02:00,13.32,147.295
2020-04-13 08:15:36+02:00,11.92,125.77
2020-04-13 08:16:06+02:00,12.12,128.845
2020-04-13 08:16:36+02:00,11.92,125.77
2020-04-13 08:17:06+02:00,12.72,138.07
2020-04-13 08:17:36+02:00,13.12,144.22
2020-04-13 08:18:06+02:00,12.12,128.845
2020-04-13 08:18:36+02:00,11.72,122.695
2020-04-13 08:19:06+02:00,11.52,119.62
2020-04-13 08:19:36+02:00,12.12,128.845
2020-04-13 08:20:06+02:00,12.12,128.845
2020-04-13 08:20:36+02:00,11.52,119.62
2020-04-13 08:21:06+02:00,11.72,122.695
2020-04-13 08:21:36+02:00,11.72,122.695
2020-04-13 08:22:06+02:00,10.92,110.395
2020-04-13 08:22:36+02:00,11.32,116.545
2020-04-13 08:23:06+02:00,10.32,101.17
2020-04-13 08:23:36+02:00,10.32,101.17
2020-04-13 08:24:06+02:00,9.72,91.945
2020-04-13 08:24:36+02:00,9.72,91.945
2020-04-13 08:25:06+02:00,9.72,91.945
2020-04-13 08:25:36+02:00,8.92,79.645
2020-04-13 08:26:06+02:00,9.52,88.87
2020-04-13 08:26:36+02:00,9.52,88.87
2020-04-13 08:27:06+02:00,10.92,110.395
2020-04-13 08:27:36+02:00,10.52,104.245
2020-04-13 08:28:06+02:00,11.32,116.545
2020-04-13 08:28:37+02:00,10.52,104.245
2020-04-13 08:29:07+02:00,9.52,88.87
2020-04-13 08:29:37+02:00,9.32,85.795
2020-04-13 08:30:07+02:00,7.52,58.12
2020-04-13 08:30:37+02:00,6.92,48.895
2020-04-13 08:31:07+02:00,7.12,51.97
2020-04-13 08:31:37+02:00,7.52,58.12
2020-04-13 08:32:07+02:00,7.12,51.97
2020-04-13 08:32:37+02:00,6.72,45.82
2020-04-13 08:33:07+02:00,6.52,42.745
2020-04-13 08:33:37+02:00,6.52,42.745
2020-04-13 08:34:07+02:00,6.12,36.595
2020-04-13 08:34:37+02:00,5.32,24.295
2020-04-13 08:35:07+02:00,6.12,36.595
2020-04-13 08:35:37+02:00,6.52,42.745
2020-04-13 08:36:07+02:00,6.52,42.745
2020-04-13 08:36:37+02:00,6.32,39.67
2020-04-13 08:37:07+02:00,6.72,45.82
2020-04-13 08:37:37+02:00,6.52,42.745
2020-04-13 08:38:07+02:00,6.52,42.745
2020-04-13 08:38:37+02:00,5.32,24.295
2020-04-13 08:39:07+02:00,5.52,27.37
2020-04-13 08:39:37+02:00,6.12,36.595
2020-04-13 08:40:07+02:00,5.92,33.52
2020-04-13 08:40:37+02:00,5.72,30.445
2020-04-13 08:41:07+02:00,6.52,42.745
2020-04-13 08:41:37+02:00,6.72,45.82
2020-04-13 08:42:07+02:00,6.92,48.895
2020-04-13 08:42:38+02:00,6.72,45.82
2020-04-13 08:43:08+02:00,6.32,39.67
2020-04-13 08:43:38+02:00,7.32,55.045
2020-04-13 08:44:08+02:00,8.12,67.345
2020-04-13 08:44:38+02:00,7.52,58.12
2020-04-13 08:45:08+02:00,7.92,64.27
2020-04-13 08:45:38+02:00,8.32,70.42
2020-04-13 08:46:08+02:00,7.52,58.12
2020-04-13 08:46:38+02:00,7.72,61.195
2020-04-13 08:47:08+02:00,7.52,58.12
2020-04-13 08:47:38+02:00,7.32,55.045
2020-04-13 08:48:08+02:00,7.52,58.12
2020-04-13 08:48:38+02:00,8.12,67.345
2020-04-13 08:49:08+02:00,8.32,70.42
2020-04-13 08:49:38+02:00,8.12,67.345
2020-04-13 08:50:08+02:00,7.72,61.195
2020-04-13 08:50:38+02:00,8.32,70.42
2020-04-13 08:51:08+02:00,8.32,70.42
2020-04-13 08:51:38+02:00,9.12,82.72
2020-04-13 08:52:08+02:00,8.72,76.57
2020-04-13 08:52:38+02:00,8.72,76.57
2020-04-13 08:53:08+02:00,9.52,88.87
2020-04-13 08:53:38+02:00,9.32,85.795
2020-04-13 08:54:08+02:00,8.52,73.495
2020-04-13 08:54:38+02:00,8.72,76.57
2020-04-13 08:55:08+02:00,8.92,79.645
2020-04-13 08:55:38+02:00,8.52,73.495
2020-04-13 08:56:08+02:00,8.72,76.57
2020-04-13 08:56:38+02:00,8.32,70.42
2020-04-13 08:57:09+02:00,7.92,64.27
2020-04-13 08:57:39+02:00,9.52,88.87
2020-04-13 08:58:09+02:00,10.32,101.17
2020-04-13 08:58:39+02:00,10.52,104.245
2020-04-13 08:59:09+02:00,10.92,110.395
2020-04-13 08:59:39+02:00,10.52,104.245
2020-04-13 09:00:09+02:00,10.32,101.17
2020-04-13 09:00:39+02:00,9.52,88.87
2020-04-13 09:01:09+02:00,8.72,76.57
2020-04-13 09:01:39+02:00,8.12,67.345
2020-04-13 09:02:09+02:00,8.32,70.42
2020-04-13 09:02:39+02:00,7.72,61.195
2020-04-13 09:03:09+02:00,7.72,61.195
2020-04-13 09:03:39+02:00,8.92,79.645
2020-04-13 09:04:09+02:00,8.72,76.57
2020-04-13 09:04:39+02:00,9.12,82.72
2020-04-13 09:05:10+02:00,10.42,102.707
2020-04-13 09:05:40+02:00,10.22,99.6325
2020-04-13 09:06:10+02:00,10.62,105.783
2020-04-13 09:06:40+02:00,10.02,96.5575
2020-04-13 09:07:10+02:00,10.02,96.5575
2020-04-13 09:07:40+02:00,9.82,93.4825
2020-04-13 09:08:10+02:00,10.02,96.5575
2020-04-13 09:08:40+02:00,10.22,99.6325
2020-04-13 09:09:10+02:00,11.02,111.933
2020-04-13 09:09:40+02:00,11.02,111.933
2020-04-13 09:10:10+02:00,11.22,115.007
2020-04-13 09:10:40+02:00,10.42,102.707
2020-04-13 09:11:10+02:00,10.22,99.6325
2020-04-13 09:11:41+02:00,10.82,108.857
2020-04-13 09:12:11+02:00,10.62,105.783
2020-04-13 09:12:41+02:00,9.62,90.4075
2020-04-13 09:13:11+02:00,10.42,102.707
2020-04-13 09:13:41+02:00,10.02,96.5575
2020-04-13 09:14:11+02:00,9.42,87.3325
2020-04-13 09:14:41+02:00,9.42,87.3325
2020-04-13 09:15:11+02:00,9.22,84.2575
2020-04-13 09:15:41+02:00,9.02,81.1825
2020-04-13 09:16:11+02:00,8.62,75.0325
2020-04-13 09:16:41+02:00,8.62,75.0325
2020-04-13 09:17:11+02:00,8.42,71.9575
2020-04-13 09:17:41+02:00,9.22,84.2575
2020-04-13 09:18:11+02:00,9.02,81.1825
2020-04-13 09:18:41+02:00,10.22,99.6325
2020-04-13 09:19:11+02:00,10.42,102.707
2020-04-13 09:19:41+02:00,10.82,108.857
2020-04-13 09:20:11+02:00,10.82,108.857
2020-04-13 09:20:41+02:00,11.22,115.007
2020-04-13 09:21:11+02:00,11.82,124.232
2020-04-13 09:21:41+02:00,11.82,124.232
2020-04-13 09:22:11+02:00,11.42,118.082
2020-04-13 09:22:41+02:00,10.82,108.857
2020-04-13 09:23:11+02:00,10.42,102.707
2020-04-13 09:23:41+02:00,10.82,108.857
2020-04-13 09:24:11+02:00,11.62,121.158
2020-04-13 09:24:41+02:00,11.82,124.232
2020-04-13 09:25:11+02:00,11.82,124.232
2020-04-13 09:25:41+02:00,12.22,130.383
2020-04-13 09:26:12+02:00,12.82,139.607
2020-04-13 09:26:42+02:00,12.82,139.607
2020-04-13 09:27:12+02:00,11.02,111.933
2020-04-13 09:27:42+02:00,10.62,105.783
2020-04-13 09:28:12+02:00,10.42,102.707
2020-04-13 09:28:42+02:00,9.82,93.4825
2020-04-13 09:29:12+02:00,9.22,84.2575
2020-04-13 09:29:42+02:00,9.42,87.3325
2020-04-13 09:30:12+02:00,8.42,71.9575
2020-04-13 09:30:42+02:00,8.22,68.8825
2020-04-13 09:31:12+02:00,8.82,78.1075
2020-04-13 09:31:42+02:00,7.62,59.6575
2020-04-13 09:32:12+02:00,8.22,68.8825
2020-04-13 09:32:42+02:00,8.62,75.0325
2020-04-13 09:33:12+02:00,9.02,81.1825
2020-04-13 09:33:42+02:00,8.82,78.1075
2020-04-13 09:34:12+02:00,8.62,75.0325
2020-04-13 09:34:42+02:00,9.42,87.3325
2020-04-13 09:35:12+02:00,9.42,87.3325
2020-04-13 09:35:42+02:00,9.22,84.2575
2020-04-13 09:36:12+02:00,9.62,90.4075
2020-04-13 09:36:42+02:00,10.02,96.5575
2020-04-13 09:37:12+02:00,10.82,108.857
2020-04-13 09:37:42+02:00,9.82,93.4825
2020-04-13 09:38:12+02:00,10.42,102.707
2020-04-13 09:38:42+02:00,9.82,93.4825
2020-04-13 09:39:12+02:00,8.82,78.1075
2020-04-13 09:39:42+02:00,9.42,87.3325
2020-04-13 09:40:13+02:00,10.22,99.6325
2020-04-13 09:40:43+02:00,9.82,93.4825
2020-04-13 09:41:13+02:00,9.42,87.3325
2020-04-13 09:41:43+02:00,9.42,87.3325
2020-04-13 09:42:13+02:00,9.02,81.1825
2020-04-13 09:42:43+02:00,9.62,90.4075
2020-04-13 09:43:13+02:00,10.22,99.6325
2020-04-13 09:43:43+02:00,10.02,96.5575
2020-04-13 09:44:13+02:00,10.42,102.707
2020-04-13 09:44:43+02:00,10.02,96.5575
2020-04-13 09:45:13+02:00,10.22,99.6325
2020-04-13 09:45:43+02:00,10.02,96.5575
2020-04-13 09:46:13+02:00,10.42,102.707
2020-04-13 09:46:43+02:00,9.82,93.4825
2020-04-13 09:47:13+02:00,9.62,90.4075
2020-04-13 09:47:43+02:00,10.42,102.707
2020-04-13 09:48:13+02:00,11.22,115.007
2020-04-13 09:48:43+02:00,11.22,115.007
2020-04-13 09:49:13+02:00,11.82,124.232
2020-04-13 09:49:43+02:00,11.02,111.933
2020-04-13 09:50:13+02:00,11.82,124.232
2020-04-13 09:50:43+02:00,11.82,124.232
2020-04-13 09:51:13+02:00,12.62,136.533
2020-04-13 09:51:43+02:00,12.42,133.458
2020-04-13 09:52:13+02:00,12.02,127.308
2020-04-13 09:52:43+02:00,11.62,121.158
2020-04-13 09:53:13+02:00,11.62,121.158
2020-04-13 09:53:43+02:00,11.02,111.933
2020-04-13 09:54:13+02:00,11.42,118.082
2020-04-13 09:54:44+02:00,11.62,121.158
2020-04-13 09:55:14+02:00,11.42,118.082
2020-04-13 09:55:44+02:00,11.62,121.158
2020-04-13 09:56:14+02:00,11.62,121.158
2020-04-13 09:56:44+02:00,12.02,127.308
2020-04-13 09:57:14+02:00,11.82,124.232
2020-04-13 09:57:44+02:00,11.22,115.007
2020-04-13 09:58:14+02:00,10.82,108.857
2020-04-13 09:58:44+02:00,11.02,111.933
2020-04-13 09:59:14+02:00,10.42,102.707
2020-04-13 09:59:44+02:00,10.42,102.707
2020-04-13 10:00:14+02:00,11.42,118.082
2020-04-13 10:00:44+02:00,11.02,111.933
2020-04-13 10:01:14+02:00,11.42,118.082
2020-04-13 10:01:44+02:00,12.22,130.383
2020-04-13 10:02:14+02:00,13.42,148.833
2020-04-13 10:02:44+02:00,13.22,145.758
2020-04-13 10:03:14+02:00,13.42,148.833
2020-04-13 10:03:44+02:00,13.02,142.682
2020-04-13 10:04:14+02:00,13.82,154.982
2020-04-13 10:04:44+02:00,13.02,142.682
2020-04-13 10:05:14+02:00,12.62,136.533
2020-04-13 10:05:44+02:00,12.82,139.607
2020-04-13 10:06:14+02:00,12.42,133.458
2020-04-13 10:06:44+02:00,12.22,130.383
2020-04-13 10:07:14+02:00,12.42,133.458
2020-04-13 10:07:44+02:00,12.22,130.383
2020-04-13 10:08:14+02:00,12.42,133.458
2020-04-13 10:08:44+02:00,11.22,115.007
2020-04-13 10:15:59+02:00,6.573,43.5599
2020-04-13 10:16:29+02:00,6.373,40.4849
2020-04-13 10:17:47+02:00,,
2020-04-13 10:18:17+02:00,,
2020-04-13 10:18:47+02:00,,
2020-04-13 10:19:17+02:00,,
2020-04-13 10:36:52+02:00,,
2020-04-13 10:37:22+02:00,,
2020-04-13 10:37:52+02:00,,
2020-04-13 10:38:22+02:00,,
2020-04-13 10:38:52+02:00,,
2020-04-13 10:39:22+02:00,,
2020-04-13 10:39:52+02:00,,
2020-04-13 10:40:23+02:00,,
2020-04-13 10:40:53+02:00,,
2020-04-13 10:41:23+02:00,,
2020-04-13 10:41:53+02:00,,
2020-04-13 10:42:23+02:00,,
2020-04-13 10:42:53+02:00,,
2020-04-13 10:43:23+02:00,,
2020-04-13 10:43:53+02:00,,
2020-04-13 10:44:23+02:00,,
2020-04-13 10:44:53+02:00,,
2020-04-13 10:45:23+02:00,,
2020-04-13 10:45:53+02:00,,
2020-04-13 10:46:23+02:00,,
2020-04-13 10:46:53+02:00,,
2020-04-13 10:47:23+02:00,,
2020-04-13 10:47:53+02:00,,
2020-04-13 10:48:23+02:00,,
2020-04-13 10:48:53+02:00,,
2020-04-13 10:49:23+02:00,,
2020-04-13 10:49:53+02:00,,
2020-04-13 10:50:23+02:00,,
2020-04-13 10:50:53+02:00,,
2020-04-13 10:51:23+02:00,,
2020-04-13 10:51:54+02:00,,
2020-04-13 10:52:24+02:00,,
2020-04-13 10:52:54+02:00,,
2020-04-13 10:53:24+02:00,,
2020-04-13 10:53:54+02:00,,
2020-04-13 10:54:24+02:00,,
2020-04-13 10:54:54+02:00,,
2020-04-13 10:55:24+02:00,,
2020-04-13 10:55:54+02:00,,
2020-04-13 10:56:24+02:00,,
2020-04-13 10:56:54+02:00,,
2020-04-13 10:57:24+02:00,,
2020-04-13 10:57:54+02:00,,
2020-04-13 10:58:24+02:00,,
2020-04-13 10:58:54+02:00,,
2020-04-13 10:59:24+02:00,,
2020-04-13 10:59:54+02:00,,
2020-04-13 11:00:24+02:00,,
2020-04-13 11:00:54+02:00,,
2020-04-13 11:01:24+02:00,,
2020-04-13 11:01:54+02:00,,
2020-04-13 11:02:24+02:00,,
2020-04-13 12:13:51+02:00,,
2020-04-13 12:21:23+02:00,,
2020-04-13 12:23:19+02:00,,
2020-04-13 12:23:49+02:00,,
2020-04-13 12:24:19+02:00,,
2020-04-13 12:24:49+02:00,,
2020-04-13 12:25:20+02:00,,
2020-04-13 12:25:50+02:00,,
2020-04-13 12:26:20+02:00,,
2020-04-13 12:26:50+02:00,,
2020-04-13 12:27:20+02:00,,
2020-04-13 12:27:50+02:00,,
2020-04-13 12:28:20+02:00,,
2020-04-13 12:28:50+02:00,,
2020-04-13 12:29:23+02:00,,
2020-04-13 12:51:39+02:00,,
2020-04-13 12:53:03+02:00,,
2020-04-13 12:53:33+02:00,,
2020-04-13 13:06:12+02:00,11.61,
2020-04-13 13:07:58+02:00,8.964,
2020-04-13 13:09:57+02:00,19.571,
